最新电影,#genre#
  兴平剧团演出.mp4,http://gcw.bdcdn.shoujiduoduo.com/v/200827/f268746df2bf82bcc6cf6c2c4fc160b5.mp4
  秦腔高清本戏《游龟山》易俗社王宏义.朱海娥.张腊梅.李东峰等（林湖清源CL友情录制）2017.08.18,http://gcw.bdcdn.shoujiduoduo.com/v/200619/dfe67dba5f8911964ab121779871c3ee.mp4
  秦腔本戏《蝴蝶杯》后全本（西安易俗社演出）,http://gcw.bdcdn.shoujiduoduo.com/v/200731/fb7631f7209ac50e9eea8fa92f8b29fa.mp4
  秦腔经典全本《看女》选段,http://gcw.bdcdn.shoujiduoduo.com/v/190910/bd9fc6c1d4cb83e4940914fa850a1624.mp4
  陕西戏曲研究院泰安演出,http://gcw.bdcdn.shoujiduoduo.com/v/210210/e0a0abb01a6d398bcfb8c235e0df128a.mp4
  秦腔全本封神戏《黄河阵》（高清版）,http://gcw.bdcdn.shoujiduoduo.com/v/200718/96156241f7b5f6bf56a3cdbbfde5aef0.mp4
  秦腔-大登殿,http://gcw.bdcdn.shoujiduoduo.com/v/190125/b9559ab8e1270c9734d6dc6a8fdb0a5c.mp4
  背舌,http://gcw.bdcdn.shoujiduoduo.com/v/201208/ff0d766225e6b49d2bd24ee8886ade39.mp4
  侯红琴等演唱,http://gcw.bdcdn.shoujiduoduo.com/v/190627/f4fe75219f7462fd5a8e2fa03673c941.mp4
  秦腔易俗社《三上轿》朱海娥.马一排.米蓉.秦小燕(林湖清源CL友情上传）2016.5.11,http://gcw.bdcdn.shoujiduoduo.com/v/200908/912b5c78edb4004719a47011cab98e8f.mp4
  秦腔丑角《看女》,http://gcw.bdcdn.shoujiduoduo.com/v/200530/bd25dbb320835cf21fdce702ee878333.mp4
  秦腔全本戏曲大全-秦腔丑角《顶灯》,http://gcw.bdcdn.shoujiduoduo.com/v/190527/7be93f9f91da17aa3458efa99f4cb5f7.mp4
  薛广民,http://gcw.bdcdn.shoujiduoduo.com/v/200509/61d5e4819b403fda0456a4f73466aa0d.mp4
  秦腔《秦香莲告状》刘红梅,http://gcw.bdcdn.shoujiduoduo.com/v/201020/11058b60218df2f79fabede7d279dca2.mp4
  【秦腔】2019猪年春节戏曲晚会（陕西广播电视台）,http://gcw.bdcdn.shoujiduoduo.com/v/190408/0f2907f1b9a5204abe7f483f375b164b.mp4
  （秦安县秦腔剧社2017年3月秦安县蔡山村演出）,http://gcw.bdcdn.shoujiduoduo.com/v/200912/933c1dbd1af05e5a844db843da303a48.mp4
  秦腔《二进宫》,http://gcw.bdcdn.shoujiduoduo.com/v/190605/9a4a9f8ea7fdebb896b9d2ae9eb42114.mp4
  秦腔《放饭》天水西秦腔研究院,http://gcw.bdcdn.shoujiduoduo.com/v/190213/af1af5231008fe001989a694411e539b.mp4
  秦腔铡美案,http://gcw.bdcdn.shoujiduoduo.com/v/190116/b7cbfe035276322f2a2aa7fc10cfe1f4.mp4
  西安三意社,http://gcw.bdcdn.shoujiduoduo.com/v/200721/06893b82a4c987e78ece088ab254929f.mp4
  秦腔《三堂会审》选段,http://gcw.bdcdn.shoujiduoduo.com/v/200113/fa6893077e4e9f682d765cce358cfa0a.mp4
  秦腔《别窑》全折,http://gcw.bdcdn.shoujiduoduo.com/v/191208/f2edc3e9c5200b7a3361550d4be037b5.mp4
  秦腔《赶坡》片段,http://gcw.bdcdn.shoujiduoduo.com/v/201029/eb7fbb8b56dade1730ec3a521a276b3c.mp4
  107-秦腔商芳会辕门斩子,http://gcw.bdcdn.shoujiduoduo.com/v/190127/9d0b617538e671622e3db152c892e838.mp4
  纪念齐晓春先生,http://gcw.bdcdn.shoujiduoduo.com/v/210120/f4fb625fecd6e39818b90086e616ab19.mp4
  名家联袂演出,http://gcw.bdcdn.shoujiduoduo.com/v/210207/8d8d31cca2b5441954d9e52568d09a7b.mp4
  西安五一剧团,http://gcw.bdcdn.shoujiduoduo.com/v/201014/d06fec900e95d24c9ff73f3bb51625c0.mp4
  西安易俗社2018春节秦安清唱晚会,http://gcw.bdcdn.shoujiduoduo.com/v/190122/af3ec3b3a6cd383400360f8ee93b1e94.mp4
  杨红梅嗓音太棒了,http://gcw.bdcdn.shoujiduoduo.com/v/200320/4f229afb544e1b90383d1ee58069a816.mp4
  康亚蝉,http://gcw.bdcdn.shoujiduoduo.com/v/210211/005278db46b6f82dadd3fe7428220210.mp4
  陕西秦腔——丑角戏（烘窑）,http://gcw.bdcdn.shoujiduoduo.com/v/200722/c8d90e93efef0566c219d9fc1ef7b06c.mp4
  张宁,http://gcw.bdcdn.shoujiduoduo.com/v/190514/10003147.mp4
  唐梨园秦腔剧院,http://gcw.bdcdn.shoujiduoduo.com/v/190507/bc0fcf2785f707597273caf592c9a78f.mp4
  2019,http://gcw.bdcdn.shoujiduoduo.com/v/190218/545bafbcac234a60ada24d90d4823313.mp4
  伍敏中_全巧民_西安易俗社,http://gcw.bdcdn.shoujiduoduo.com/v/200310/80ae6bdea59162136af8fb3eba350725.mp4
  张武宏,http://gcw.bdcdn.shoujiduoduo.com/201805/1181-385.mp4
  怀旧电影《三滴血》,http://gcw.bdcdn.shoujiduoduo.com/201805/1772-690.mp4
  陈百甫板胡,http://gcw.bdcdn.shoujiduoduo.com/v/200205/969e241fff8b79bd1386f6f2a417a698.mp4
  秦腔全本《辕门斩子》刘随社,http://gcw.bdcdn.shoujiduoduo.com/v/190809/b7ced382854ce37580e52fbe424fd081.mp4
  秦腔折子戏《二进宫》,http://gcw.bdcdn.shoujiduoduo.com/v/190816/bc42f41cb749a3341bf1e7260a2413de.mp4
  李东峰,http://gcw.bdcdn.shoujiduoduo.com/v/200914/d2231ef87c6bd335ecf2e5172724e746.mp4
  陕西省戏曲研究院演出,http://gcw.bdcdn.shoujiduoduo.com/v/201030/536f534a25ebab5eb8d10ff75e31dc9c.mp4
  张武宏(西北名丑),http://gcw.bdcdn.shoujiduoduo.com/v/190818/9f90b4718102660ee28c3a1801cdec65.mp4
  秦腔全本《四进士》渭南市秦腔团,http://gcw.bdcdn.shoujiduoduo.com/v/190508/05ec40797c1591479c0cfe04e1eafa66.mp4
  秦腔全本《卖妙郎》银川市秦腔剧团演出,http://gcw.bdcdn.shoujiduoduo.com/v/190518/10003127.mp4
  》全本（宁夏秦腔剧院）,http://gcw.bdcdn.shoujiduoduo.com/v/190218/1f61dbee5ec4931e277ebd8fde51435b.mp4
  西安秦腔一团,http://gcw.bdcdn.shoujiduoduo.com/v/191208/d513328096fbe5995a2be8e17241f9cc.mp4
  安徽省安庆市黄梅戏三团,http://gcw.bdcdn.shoujiduoduo.com/v/191211/9ed54cfd1c55624e227f28ca40c6a4ab.mp4
  黄梅戏剧团黄梅戏《秦香莲》,http://gcw.bdcdn.shoujiduoduo.com/v/201009/865515f2d68eb10e263cb8e66596e40a.mp4
  黄梅戏《十八摸》,http://gcw.bdcdn.shoujiduoduo.com/v/210120/965f4cee36d51eb13fe6121cd3aee2fb.mp4
  严凤英韩再芬周源源,http://gcw.bdcdn.shoujiduoduo.com/v/190702/ed2662b8d3d3a875e01a53c669f4af50.mp4
  演唱,http://gcw.bdcdn.shoujiduoduo.com/v/190221/6a38928efbe1f76f04f14a94197cc6d6.mp4
  黄梅戏【春香闹学】,http://gcw.bdcdn.shoujiduoduo.com/v/201027/552dcdf37bdf2b4ff56d9e79bb58f527.mp4
  精彩好看！,http://gcw.bdcdn.shoujiduoduo.com/v/200227/9d52e829ee706c3d5170d13bfac85b70.mp4

💃广场舞,QQ群334597477QQ群197853033,#genre#

看花不是花,https://alimov2.a.kwimgs.com/upic/2023/01/20/19/BMjAyMzAxMjAxOTU1NTdfOTU2MzA3MDg4Xzk0MTAyMDU3ODM3XzJfMw==_b_B1f0892e3e65467590dd31879d1991b0e.mp4?clientCacheKey=3xwqt7nphbwb7g4_b.mp4&tt=b&di=2471c4bc&bp=10000
时间如流水,https://txmov2.a.kwimgs.com/upic/2023/01/16/03/BMjAyMzAxMTYwMzM0MzhfOTU2MzA3MDg4XzkzNzExNDYxODQxXzJfMw==_b_B88dbbfce4aba9a5c5c73b2784f0f6ca0.mp4?clientCacheKey=3xa7umukmq4a8q2_b.mp4&tt=b&di=2471a291&bp=10000
谈情愁,https://txmov2.a.kwimgs.com/upic/2023/01/12/06/BMjAyMzAxMTIwNjMzNDBfOTU2MzA3MDg4XzkzMzUwNTI1OTA1XzJfMw==_b_B3c5400c39404a542c0949d563f35e665.mp4?clientCacheKey=3xcek96j7gkkgga_b.mp4&tt=b&di=2471c2ba&bp=10000
逆风飞翔,https://txmov2.a.kwimgs.com/upic/2022/12/11/06/BMjAyMjEyMTEwNjQ0MzRfOTU2MzA3MDg4XzkwODQ0MDYxNTA2XzJfMw==_b_B7a6edcf397e8eb3e39356c1862474cbc.mp4?clientCacheKey=3xnjwt544q7r67c_b.mp4&tt=b&di=2471c466&bp=10000
梦驼铃,https://alimov2.a.kwimgs.com/upic/2022/11/29/15/BMjAyMjExMjkxNTU2NDZfOTU2MzA3MDg4Xzg5OTA4MTA0MDAxXzJfMw==_b_B209e0b00bbec69aa04d61fa975ab4ee1.mp4?clientCacheKey=3xgxji6wqz65qkk_b.mp4&tt=b&di=2471c3e1&bp=10000
情难枕,https://txmov2.a.kwimgs.com/upic/2022/11/05/05/BMjAyMjExMDUwNTMyMzVfOTU2MzA3MDg4Xzg3OTgxNzkwNDczXzJfMw==_b_B79d7591718f4c7cd34849d69b9e9bdb2.mp4?clientCacheKey=3xenqi3enw9avtq_b.mp4&tt=b&di=24717248&bp=10000
众里寻他,https://alimov2.a.kwimgs.com/upic/2022/11/27/13/BMjAyMjExMjcxMzQ5MzBfOTU2MzA3MDg4Xzg5NzI1MTY5MDIxXzJfMw==_b_B62585fe99ffb239e33e055ff876ac3cc.mp4?clientCacheKey=3xg62npswuf2gws_b.mp4&tt=b&di=24712336&bp=10000
酒里的苦烟里的孤独,https://alimov2.a.kwimgs.com/upic/2022/10/05/05/BMjAyMjEwMDUwNTU5MDZfOTU2MzA3MDg4Xzg1NzM4NjY4NDE4XzJfMw==_b_Bac02d7c7b8e89712b08e82057747f842.mp4?clientCacheKey=3x47iuuficfvjuc_b.mp4&tt=b&di=2471083b&bp=10000
无奈的思绪,https://alimov2.a.kwimgs.com/upic/2022/10/17/12/BMjAyMjEwMTcxMjU5NTRfOTU2MzA3MDg4Xzg2NjQyNTgyMDc5XzJfMw==_b_Bc10877a7c139f778be4376be935d4cfc.mp4?clientCacheKey=3x754tj5crrb4va_b.mp4&tt=b&di=2471083b&bp=10000
情难枕,https://txmov2.a.kwimgs.com/upic/2022/08/13/05/BMjAyMjA4MTMwNTMxNDdfOTU2MzA3MDg4XzgxNjgyMzYyMTYyXzJfMw==_b_B5286e8e7c86602d95bf257ca8d281cc9.mp4?clientCacheKey=3x3xxvukpkyrrs4_b.mp4&tt=b&di=24710b75&bp=10000
爱何求,https://alimov2.a.kwimgs.com/upic/2022/11/27/07/BMjAyMjExMjcwNzQ1NDhfOTU2MzA3MDg4Xzg5Njk1NjQ0NTYzXzJfMw==_b_B1154f9de1d4c3abdb633e3542558ae18.mp4?clientCacheKey=3x4yeswszvqqkfu_b.mp4&tt=b&di=24717248&bp=10000
心飘飘,https://alimov2.a.kwimgs.com/upic/2022/11/24/22/BMjAyMjExMjQyMjU1NTFfOTU2MzA3MDg4Xzg5NTAzNDk2MDk5XzJfMw==_b_B57141756f06eeaa6b2891d300023c606.mp4?clientCacheKey=3xrneta6jbjeqzs_b.mp4&tt=b&di=24717248&bp=10000
求一醉,https://txmov2.a.kwimgs.com/upic/2022/11/22/17/BMjAyMjExMjIxNzM3NDFfOTU2MzA3MDg4Xzg5MzIxOTI0NTExXzJfMw==_b_B2eecc6adce328b09c19847c2fd7f44b2.mp4?clientCacheKey=3xkt9ur9bajqzmi_b.mp4&tt=b&di=24717248&bp=10000
扛过枪放过羊,https://alimov2.a.kwimgs.com/upic/2022/11/24/05/BMjAyMjExMjQwNTI3MjdfOTU2MzA3MDg4Xzg5NDMyNzg4NDg4XzJfMw==_b_B4128bbfd91f9698d31ea6db6a1bf2ecb.mp4?clientCacheKey=3xt5tx8x9juk5fw_b.mp4&tt=b&di=24717248&bp=10000
好兄弟好姑娘,https://alimov2.a.kwimgs.com/upic/2022/11/05/05/BMjAyMjExMDUwNTI1MTZfOTU2MzA3MDg4Xzg3OTgxNzA2NjcxXzJfMw==_b_B575a546b0b5e3b0f293fd30f82b99749.mp4?clientCacheKey=3xuhikqp2yjphdg_b.mp4&tt=b&di=2471083b&bp=10000
慢慢爱,https://alimov2.a.kwimgs.com/upic/2022/11/01/06/BMjAyMjExMDEwNjA0MjZfOTU2MzA3MDg4Xzg3NzA4MzEzMTA5XzJfMw==_b_B9beb2f9779a2c9ecaf0943c1b4fa5ba5.mp4?clientCacheKey=3x9rx5xjnx8hrpy_b.mp4&tt=b&di=2471a3a3&bp=10000
一杯一杯,https://alimov2.a.kwimgs.com/upic/2022/10/31/06/BMjAyMjEwMzEwNjE4MTZfOTU2MzA3MDg4Xzg3NjQwMjg2Mzk1XzJfMw==_b_Bbe95922678d0da53ef7cad50ab5fa4fb.mp4?clientCacheKey=3xaiigtyviyapxc_b.mp4&tt=b&di=2471a3a3&bp=10000
我的心只为你等待,https://txmov2.a.kwimgs.com/upic/2022/10/30/06/BMjAyMjEwMzAwNjExMjFfOTU2MzA3MDg4Xzg3NTU5MDYwNzY5XzJfMw==_b_B0ce6c31f82b909ee9c61dddb92de4c58.mp4?clientCacheKey=3xnubrhm9r2m3jc_b.mp4&tt=b&di=2471a3a3&bp=10000
一杯一杯,https://alimov2.a.kwimgs.com/upic/2022/10/31/06/BMjAyMjEwMzEwNjE4MTZfOTU2MzA3MDg4Xzg3NjQwMjg2Mzk1XzJfMw==_b_Bbe95922678d0da53ef7cad50ab5fa4fb.mp4?clientCacheKey=3xaiigtyviyapxc_b.mp4&tt=b&di=2471a3a3&bp=10000
我的心只为你等待,https://txmov2.a.kwimgs.com/upic/2022/10/30/06/BMjAyMjEwMzAwNjExMjFfOTU2MzA3MDg4Xzg3NTU5MDYwNzY5XzJfMw==_b_B0ce6c31f82b909ee9c61dddb92de4c58.mp4?clientCacheKey=3xnubrhm9r2m3jc_b.mp4&tt=b&di=2471a3a3&bp=10000
等哥有了钱,https://alimov2.a.kwimgs.com/upic/2022/10/30/06/BMjAyMjEwMzAwNjE0MTZfOTU2MzA3MDg4Xzg3NTU5MTM2MzEzXzJfMw==_b_B61559c2996eec42bcf6bf6048f7c31ef.mp4?clientCacheKey=3xjxqqubcaavgb6_b.mp4&tt=b&di=2471a3a3&bp=10000
慢慢爱,https://alimov2.a.kwimgs.com/upic/2022/11/01/06/BMjAyMjExMDEwNjA0MjZfOTU2MzA3MDg4Xzg3NzA4MzEzMTA5XzJfMw==_b_B9beb2f9779a2c9ecaf0943c1b4fa5ba5.mp4?clientCacheKey=3x9rx5xjnx8hrpy_b.mp4&tt=b&di=2471a3a3&bp=10000
天际,https://txmov2.a.kwimgs.com/upic/2022/07/05/17/BMjAyMjA3MDUxNzA0MTVfOTU2MzA3MDg4Xzc4NDA3MjEyNzExXzJfMw==_b_B0c770ad9b73e8c2b9b161417f27ba25f.mp4?clientCacheKey=3xc5tjpkn2punuq_b.mp4&tt=b&di=24719032&bp=10000
情人桥,https://alimov2.a.kwimgs.com/upic/2022/07/13/06/BMjAyMjA3MTMwNjI4NDRfOTU2MzA3MDg4Xzc5MDM5MjkxMzU2XzJfMw==_b_B1edf6c3d4e69f8fc6574a14cd990fa89.mp4?clientCacheKey=3xvhgyywgxn2vhy_b.mp4&tt=b&di=24712025&bp=10000
来生不再错过你,https://txmov2.a.kwimgs.com/upic/2022/07/08/13/BMjAyMjA3MDgxMzI1MTVfOTU2MzA3MDg4Xzc4NjM4NDA5MDI4XzJfMw==_b_B70bc385ccc3aa0f6d674ae2d9a306f50.mp4?clientCacheKey=3xmfvue766rf6ua_b.mp4&tt=b&di=247171aa&bp=10000
爱你给我一身伤,https://alimov2.a.kwimgs.com/upic/2022/07/14/19/BMjAyMjA3MTQxOTAyNDhfOTU2MzA3MDg4Xzc5MTc1MzE0ODAzXzJfMw==_b_Bec5bbb1e73df5532c5584400f331bb47.mp4?clientCacheKey=3xvycz7gk3nagkm_b.mp4&tt=b&di=2471922b&bp=10000
伤狼,https://alimov2.a.kwimgs.com/upic/2022/07/12/19/BMjAyMjA3MTIxOTI0NDZfOTU2MzA3MDg4Xzc5MDA3MzM2MDMzXzJfMw==_b_B54254d2775bef7575779a95fdf5360b2.mp4?clientCacheKey=3x4cxib45c6ajmy_b.mp4&tt=b&di=24717172&bp=10000
一吻红尘,https://txmov2.a.kwimgs.com/upic/2022/06/24/23/BMjAyMjA2MjQyMzEzMTJfOTU2MzA3MDg4Xzc3NTM4NTQ0MjEyXzJfMw==_b_B4bc4b0d96dbea3a7657d4edb6efa7973.mp4?clientCacheKey=3xrhutt2ubegrwa_b.mp4&tt=b&di=24710b6c&bp=10000
蹦迪舞,https://alimov2.a.kwimgs.com/upic/2022/07/02/07/BMjAyMjA3MDIwNzAyMDNfOTU2MzA3MDg4Xzc4MTA4MDAxMzk0XzJfMw==_b_Bfcd019b7f5d8a79e52bd36828d224b88.mp4?clientCacheKey=3x5mxtxxi3tjqpw_b.mp4&tt=b&di=24710b6c&bp=10000
相思的债,https://alimov2.a.kwimgs.com/upic/2022/06/26/11/BMjAyMjA2MjYxMTU1NDlfOTU2MzA3MDg4Xzc3NjU2NjE2NDkxXzJfMw==_b_B0784f824d7943115e0d9f253fd451391.mp4?clientCacheKey=3xzfe2fit9hx27w_b.mp4&tt=b&di=24710b6c&bp=10000
恋采依,https://alimov2.a.kwimgs.com/upic/2022/06/26/11/BMjAyMjA2MjYxMTUxMDhfOTU2MzA3MDg4Xzc3NjU2MjcwNzY5XzJfMw==_b_Bcc3a2c0b903c48fd958599fec937adf2.mp4?clientCacheKey=3xsrd8tqkjr6rq2_b.mp4&tt=b&di=24710b6c&bp=10000
玉兰花,https://txmov2.a.kwimgs.com/upic/2022/06/26/11/BMjAyMjA2MjYxMTE4MTRfOTU2MzA3MDg4Xzc3NjUzNTI4Mjg3XzJfMw==_b_Bf3082ef7177527d758f0c52e632bda8f.mp4?clientCacheKey=3xisycnnin74d2m_b.mp4&tt=b&di=24710b6c&bp=10000
哥爱妹来妹爱哥,https://alimov2.a.kwimgs.com/upic/2022/06/26/11/BMjAyMjA2MjYxMTA3MDhfOTU2MzA3MDg4Xzc3NjUyNzI1NzA3XzJfMw==_b_Bf3a1427e4afc3293923d51c253e9264d.mp4?clientCacheKey=3xrigwypant9nes_b.mp4&tt=b&di=24710b6c&bp=10000
飞,https://alimov2.a.kwimgs.com/upic/2022/06/25/08/BMjAyMjA2MjUwODAwMTZfOTU2MzA3MDg4Xzc3NTUxODgxNjg2XzJfMw==_b_B5e03e28aa6e9f330126bd23ae51300e5.mp4?clientCacheKey=3xqff5yrxm4mkuu_b.mp4&tt=b&di=24710b6c&bp=10000
红灯爱情路,https://alimov2.a.kwimgs.com/upic/2022/06/24/06/BMjAyMjA2MjQwNjI4NDJfOTU2MzA3MDg4Xzc3NDcxNzMxMTc2XzJfMw==_b_Be9b1fba0517cad9de861aa6f9df26ff5.mp4?clientCacheKey=3xu9k7vcujf4fki_b.mp4&tt=b&di=24710b6c&bp=10000
伤心泪水流淌,https://txmov2.a.kwimgs.com/upic/2022/06/24/06/BMjAyMjA2MjQwNjI1NDdfOTU2MzA3MDg4Xzc3NDcxNjUxNjg2XzJfMw==_b_B6dd2a87ebb44e5dfd65b4f0537876376.mp4?clientCacheKey=3xfbciwk97qt6qu_b.mp4&tt=b&di=24710b6c&bp=10000
红颜易老,https://alimov2.a.kwimgs.com/upic/2022/06/24/06/BMjAyMjA2MjQwNjI0MDdfOTU2MzA3MDg4Xzc3NDcxNjA4NDIzXzJfMw==_b_Bb511988b415e07ccdff834132b6284b2.mp4?clientCacheKey=3xixersiyrjf6qs_b.mp4&tt=b&di=24710b6c&bp=10000
匆匆那年的缘,https://alimov2.a.kwimgs.com/upic/2022/06/25/08/BMjAyMjA2MjUwODAyMjZfOTU2MzA3MDg4Xzc3NTUxOTkyNjg5XzJfMw==_b_B9a1b751ed70d76300e1398276eb3e5e3.mp4?clientCacheKey=3xnkht7d7j92y8y_b.mp4&tt=b&di=24710b6c&bp=10000
逛人间,https://alimov2.a.kwimgs.com/upic/2022/06/24/06/BMjAyMjA2MjQwNjIxNDVfOTU2MzA3MDg4Xzc3NDcxNTI0MjMyXzJfMw==_b_B2f1215851b976f7e7a1299e6199004ce.mp4?clientCacheKey=3x2ifrkycxvafn2_b.mp4&tt=b&di=24710b6c&bp=10000
你是我的老公我是你的妻,https://alimov2.a.kwimgs.com/upic/2022/06/23/07/BMjAyMjA2MjMwNzAxNTZfOTU2MzA3MDg4Xzc3NDAwNDc3MjEwXzJfMw==_b_Bfc80758a46fbf63381f81f3e03572257.mp4?clientCacheKey=3x5kwvxxtkq4zaa_b.mp4&tt=b&di=24710b6c&bp=10000
再爱你一回,https://txmov2.a.kwimgs.com/upic/2022/06/23/07/BMjAyMjA2MjMwNzAwNDFfOTU2MzA3MDg4Xzc3NDAwNDI5NzQwXzJfMw==_b_Badfe58254bbe58c8a4cdaa9a656272ac.mp4?clientCacheKey=3x7rriamkjduewy_b.mp4&tt=b&di=24710b6c&bp=10000
当爱情离开的时候,https://alimov2.a.kwimgs.com/upic/2022/06/26/11/BMjAyMjA2MjYxMTE0MDJfOTU2MzA3MDg4Xzc3NjUzMjI3NTE0XzJfMw==_b_B676b4b032a9ddaeaf765119ae0736904.mp4?clientCacheKey=3xsmv69wytiw5bw_b.mp4&tt=b&di=24710b6c&bp=10000
三月三唱山歌,https://alimov2.a.kwimgs.com/upic/2022/06/23/06/BMjAyMjA2MjMwNjU5MTNfOTU2MzA3MDg4Xzc3NDAwMzgxODExXzJfMw==_b_B8e881cf8b8bc16b989529315d81b4eb6.mp4?clientCacheKey=3xg3suuzb4prkgs_b.mp4&tt=b&di=24710b6c&bp=10000
青木林里青木秧,https://alimov2.a.kwimgs.com/upic/2022/06/25/08/BMjAyMjA2MjUwODA0MDRfOTU2MzA3MDg4Xzc3NTUyMDc4NDUyXzJfMw==_b_Bdfb1a869fc4f8beecfcd271255ef8551.mp4?clientCacheKey=3xm4zscvg4nh73k_b.mp4&tt=b&di=24710b6c&bp=10000
想你就能梦见你,https://alimov2.a.kwimgs.com/upic/2022/06/26/11/BMjAyMjA2MjYxMTE0MzdfOTU2MzA3MDg4Xzc3NjUzMDY1MTE4XzJfMw==_b_Bdc6dec3c6e000344fa8ca1aaa3ea5d8d.mp4?clientCacheKey=3xh4hfxi9294y7u_b.mp4&tt=b&di=24710b6c&bp=10000
凤凰飞,https://alimov2.a.kwimgs.com/upic/2022/06/23/06/BMjAyMjA2MjMwNjU3MzFfOTU2MzA3MDg4Xzc3NDAwMzEyMzQxXzJfMw==_b_Bc4c9bf6711b2d6c2f7ea0d360dcd95ea.mp4?clientCacheKey=3xjs7bvgmjgaxy2_b.mp4&tt=b&di=24710b6c&bp=10000
今生感恩遇见,https://txmov2.a.kwimgs.com/upic/2022/06/22/06/BMjAyMjA2MjIwNjEzNTdfOTU2MzA3MDg4Xzc3MzI3NTY0NTEyXzJfMw==_b_B848eab5d6990cb7eee8becb98697564c.mp4?clientCacheKey=3xbd5wwqjhu68hk_b.mp4&tt=b&di=24710b6c&bp=10000
你的蝴蝶,https://txmov2.a.kwimgs.com/upic/2022/06/22/06/BMjAyMjA2MjIwNjEwNTZfOTU2MzA3MDg4Xzc3MzI3NDk4MDYwXzJfMw==_b_B54cbe2a62d1a0f17b394a2acd03ce38b.mp4?clientCacheKey=3xjrjndidphnbge_b.mp4&tt=b&di=24710b6c&bp=10000
一颗心一个你,https://txmov2.a.kwimgs.com/upic/2022/06/22/06/BMjAyMjA2MjIwNjA5NDVfOTU2MzA3MDg4Xzc3MzI3NDY1NDE5XzJfMw==_b_B588e4e36daccdb642615009f2dd21cca.mp4?clientCacheKey=3xtythqkbshqf8c_b.mp4&tt=b&di=24710b6c&bp=10000
干就完了,https://alimov2.a.kwimgs.com/upic/2022/06/22/06/BMjAyMjA2MjIwNjA4MTRfOTU2MzA3MDg4Xzc3MzI3NDE3NDcwXzJfMw==_b_Ba3d3b997963c87f32f06458d9acd0254.mp4?clientCacheKey=3x2ezqbaqf8qs3s_b.mp4&tt=b&di=24710b6c&bp=10000
心儿甜花儿美,https://alimov2.a.kwimgs.com/upic/2022/06/22/05/BMjAyMjA2MjIwNTMzNTZfOTU2MzA3MDg4Xzc3MzI2NjczOTMwXzJfMw==_b_B5b13dc569f054e40f593b7d3c0932c90.mp4?clientCacheKey=3xkbhfpsjuwj9a4_b.mp4&tt=b&di=24710b6c&bp=10000
酒醉的雨滴,https://txmov2.a.kwimgs.com/upic/2022/06/21/08/BMjAyMjA2MjEwODU4MzRfOTU2MzA3MDg4Xzc3MjYzODk5NjQ1XzJfMw==_b_B185fd027275708c3c30bffa0a8e348c4.mp4?clientCacheKey=3xy46sthcqj2wa2_b.mp4&tt=b&di=24710b6c&bp=10000
爱谁谁,https://alimov2.a.kwimgs.com/upic/2022/06/18/07/BMjAyMjA2MTgwNzI3MzBfOTU2MzA3MDg4Xzc3MDEzNTIyNDA0XzJfMw==_b_B6b9db64edce77a6761edcdf5b56ccceb.mp4?clientCacheKey=3x8934ay8jwicwy_b.mp4&tt=b&di=24710b6c&bp=10000
爱情鸟,https://alimov2.a.kwimgs.com/upic/2022/06/18/07/BMjAyMjA2MTgwNzI1MDlfOTU2MzA3MDg4Xzc3MDEzNDE4NjU4XzJfMw==_b_B0d777f65202132bdef699159b1fb82bf.mp4?clientCacheKey=3xeqchkts8k6wra_b.mp4&tt=b&di=24710b6c&bp=10000
凤凰花开,https://txmov2.a.kwimgs.com/upic/2022/06/18/07/BMjAyMjA2MTgwNzIyNTdfOTU2MzA3MDg4Xzc3MDEzMzE0MjU5XzJfMw==_b_B2a29bdcf567e9966a530df3a4ca17b32.mp4?clientCacheKey=3xngqgm33b67e2i_b.mp4&tt=b&di=24710b6c&bp=10000
相思的泪水,https://txmov2.a.kwimgs.com/upic/2022/06/18/07/BMjAyMjA2MTgwNzEyNTJfOTU2MzA3MDg4Xzc3MDEyODkxMDUyXzJfMw==_b_Bfb9b5e04deb24502c87adf5f0ba425f2.mp4?clientCacheKey=3xkxciyzx9v5vhc_b.mp4&tt=b&di=24710b6c&bp=10000
爱你的心不停息,https://txmov2.a.kwimgs.com/upic/2022/06/18/07/BMjAyMjA2MTgwNzA1NTNfOTU2MzA3MDg4Xzc3MDEyNjUwNjAwXzJfMw==_b_B4ec7422f2cb5622a52281bdadbe29b77.mp4?clientCacheKey=3x6un4brzm67ekg_b.mp4&tt=b&di=24710b6c&bp=10000
风又吹过八千里,https://txmov2.a.kwimgs.com/upic/2022/06/18/07/BMjAyMjA2MTgwNzAxNThfOTU2MzA3MDg4Xzc3MDEyNDkzNzU5XzJfMw==_b_Ba5cd9a2445fd2602409c4c10188c674d.mp4?clientCacheKey=3xrnrr329s623kq_b.mp4&tt=b&di=24710b6c&bp=10000
梦中的兰花花,https://alimov2.a.kwimgs.com/upic/2022/06/18/07/BMjAyMjA2MTgwNzAwMTNfOTU2MzA3MDg4Xzc3MDEyNDM3NzQxXzJfMw==_b_B8ce0d8b0b36479b4c85e5484f643198c.mp4?clientCacheKey=3xcz8xh96yhsqhm_b.mp4&tt=b&di=24710b6c&bp=10000
